15:13:09.705 1152,0.27,0.23,-0.80,-0.00,-0.02,0.01
15:13:09.725 1153,0.23,0.25,-0.84,0.02,0.01,-0.00
15:13:09.745 1154,0.38,0.17,-0.75,-0.02,-0.01,0.02
15:13:09.765 1155,0.35,0.24,-0.81,-0.02,-0.04,-0.02
15:13:09.785 1156,0.27,0.15,-0.77,0.02,0.02,-0.01
15:13:09.805 1157,0.41,0.24,-0.82,-0.00,-0.02,0.03
15:13:09.825 1158,0.35,0.21,-0.83,0.03,-0.02,0.00
15:13:09.845 1159,0.28,0.23,-0.80,-0.01,-0.01,0.00
15:13:09.865 1160,0.18,0.14,-0.80,-0.00,0.01,0.05
15:13:09.885 1161,0.41,0.16,-0.78,-0.02,-0.00,-0.03
15:13:09.905 1162,0.23,0.23,-0.81,0.00,0.01,0.02
15:13:09.925 1163,0.22,0.15,-0.89,-0.03,-0.03,0.03
15:13:09.945 1164,0.35,0.22,-0.82,-0.01,-0.01,-0.01
15:13:09.965 1165,0.42,0.13,-0.76,-0.03,-0.00,0.02
15:13:09.985 1166,0.37,0.24,-0.81,0.01,0.04,-0.02
15:13:10.005 1167,0.33,0.14,-0.81,0.01,-0.00,-0.01
15:13:10.025 1168,0.33,0.23,-0.75,-0.03,0.02,0.01
15:13:10.045 1169,0.34,0.23,-0.84,0.03,0.00,0.02
15:13:10.065 1170,0.34,0.17,-0.88,0.05,-0.01,0.02
15:13:10.085 1171,0.31,0.23,-0.81,0.00,-0.00,0.03
15:13:10.105 1172,0.31,0.21,-0.82,-0.01,-0.00,-0.00
15:13:10.125 1173,0.30,0.17,-0.85,0.06,0.01,0.02
15:13:10.145 1174,0.26,0.15,-0.81,-0.03,0.03,-0.01
15:13:10.165 1175,0.29,0.10,-0.78,0.00,0.01,0.02
15:13:10.185 1176,0.22,0.22,-0.80,0.00,0.02,0.00
15:13:10.205 1177,0.30,0.12,-0.78,0.03,-0.02,0.01
15:13:10.225 1178,0.25,0.20,-0.71,0.01,-0.01,0.01
15:13:10.245 1179,0.24,0.19,-0.82,-0.01,-0.01,-0.03
15:13:10.265 1180,0.31,0.23,-0.79,-0.02,0.01,-0.02
15:13:10.285 1181,0.37,0.18,-0.83,-0.01,-0.01,0.00
15:13:10.305 1182,0.35,0.18,-0.84,-0.02,0.01,-0.03
15:13:10.325 1183,0.22,0.24,-0.83,0.00,-0.02,0.02
15:13:10.345 1184,0.25,0.22,-0.82,-0.01,0.00,0.02
15:13:10.365 1185,0.35,0.22,-0.78,-0.03,0.01,0.01
15:13:10.385 1186,0.25,0.22,-0.68,0.03,-0.04,-0.02
15:13:10.405 1187,0.29,0.12,-0.84,-0.01,0.04,0.03
15:13:10.425 1188,0.33,0.24,-0.82,-0.03,-0.01,0.04
15:13:10.445 1189,0.25,0.23,-0.80,-0.00,-0.04,0.00
15:13:10.465 1190,0.31,0.15,-0.78,0.00,0.00,0.01
15:13:10.485 1191,0.23,0.19,-0.79,-0.03,0.00,0.00
15:13:10.505 1192,0.27,0.20,-0.74,0.01,-0.00,0.01
15:13:10.525 1193,0.32,0.19,-0.92,-0.02,0.02,-0.00
15:13:10.545 1194,0.22,0.22,-0.92,0.03,0.01,-0.00
15:13:10.565 1195,0.32,0.27,-0.82,0.01,0.01,0.02
15:13:10.585 1196,0.30,0.25,-0.75,-0.01,0.01,0.05
15:13:10.605 1197,0.33,0.13,-0.88,-0.01,-0.00,-0.03
15:13:10.625 1198,0.31,0.23,-0.95,-0.00,0.04,-0.00
15:13:10.645 1199,0.37,0.27,-0.77,0.01,-0.03,-0.02
15:13:10.665 1200,0.31,0.22,-0.79,-0.00,0.00,0.03
15:13:10.685 1201,0.28,0.25,-0.85,-0.00,0.00,-0.01
15:13:10.705 1202,0.31,0.30,-0.85,0.00,0.02,-0.03
15:13:10.725 1203,0.33,0.25,-0.85,-0.01,-0.02,0.01
15:13:10.745 1204,0.30,0.21,-0.79,-0.01,-0.03,0.03
15:13:10.765 1205,0.30,0.25,-0.83,-0.04,0.00,0.01
15:13:10.785 1206,0.26,0.21,-0.78,0.02,0.01,0.00
15:13:10.805 1207,0.27,0.20,-0.94,0.01,0.03,0.01
15:13:10.825 1208,0.23,0.18,-0.84,-0.02,-0.03,0.03
15:13:10.845 1209,0.39,0.28,-0.86,0.04,0.02,-0.02
15:13:10.865 1210,0.24,0.16,-0.81,0.00,0.05,-0.00
15:13:10.885 1211,0.27,0.28,-0.83,-0.02,-0.01,-0.01
15:13:10.905 1212,0.26,0.22,-0.76,0.02,-0.03,-0.02
15:13:10.925 1213,0.34,0.13,-0.89,0.01,-0.01,-0.01
15:13:10.945 1214,0.29,0.22,-0.80,0.01,0.00,0.02
15:13:10.965 1215,0.36,0.09,-0.77,-0.01,0.01,0.01
15:13:10.985 1216,0.27,0.23,-0.71,0.01,-0.01,0.01
15:13:11.005 1217,0.31,0.24,-0.82,-0.01,0.03,0.00
15:13:11.025 1218,0.26,0.17,-0.78,0.01,-0.02,0.01
15:13:11.045 1219,0.41,0.21,-0.89,-0.04,-0.03,-0.02
15:13:11.065 1220,0.24,0.30,-0.92,-0.01,0.02,-0.01
15:13:11.085 1221,0.32,0.17,-0.76,0.03,-0.05,0.00
15:13:11.105 1222,0.33,0.15,-0.80,-0.02,-0.00,0.01
15:13:11.125 1223,0.32,0.27,-0.74,-0.01,0.06,0.01
15:13:11.145 1224,0.29,0.30,-0.87,-0.01,-0.00,-0.00
15:13:11.165 1225,0.29,0.20,-0.77,-0.02,-0.02,-0.01
15:13:11.185 1226,0.30,0.25,-0.71,-0.04,-0.00,0.06
15:13:11.205 1227,0.29,0.27,-0.78,-0.00,-0.00,0.02
15:13:11.225 1228,0.35,0.16,-0.79,0.00,0.00,0.01
15:13:11.245 1229,0.41,0.18,-0.80,-0.00,0.01,-0.00
15:13:11.265 1230,0.27,0.26,-0.88,-0.00,-0.02,-0.01
15:13:11.285 1231,0.23,0.28,-0.73,0.00,0.03,-0.00
15:13:11.305 1232,0.30,0.23,-0.83,0.02,0.00,0.01
15:13:11.325 1233,0.43,0.16,-0.77,-0.00,0.01,-0.04
15:13:11.345 1234,0.26,0.30,-0.88,-0.01,-0.01,-0.03
15:13:11.365 1235,0.38,0.17,-0.86,-0.01,0.03,-0.01
15:13:11.385 1236,0.38,0.18,-0.73,0.01,-0.01,0.00
15:13:11.405 1237,0.27,0.22,-0.82,0.03,0.01,-0.00
15:13:11.425 1238,0.33,0.28,-0.73,-0.01,-0.02,0.03
15:13:11.445 1239,0.38,0.24,-0.80,0.00,-0.02,-0.03
15:13:11.465 1240,0.28,0.22,-0.89,0.01,0.01,-0.02
15:13:11.485 1241,0.29,0.22,-0.76,-0.02,-0.01,0.03
15:13:11.505 1242,0.27,0.20,-0.83,0.00,-0.02,0.00
15:13:11.525 1243,0.25,0.23,-0.77,-0.03,-0.01,0.02
15:13:11.545 1244,0.27,0.07,-0.80,-0.04,0.01,0.04
15:13:11.565 1245,0.24,0.19,-0.88,0.01,-0.01,-0.01
15:13:11.585 1246,0.30,0.21,-0.79,-0.01,-0.00,-0.00
15:13:11.605 1247,0.26,0.14,-0.69,0.00,0.00,-0.01
15:13:11.625 1248,0.31,0.22,-0.78,-0.00,-0.04,-0.04
15:13:11.645 1249,0.22,0.19,-0.80,-0.02,-0.03,-0.01
15:13:11.665 1250,0.32,0.29,-0.75,-0.00,0.01,0.02
15:13:11.685 1251,0.34,0.28,-0.79,-0.02,-0.01,0.01
15:13:11.705 1252,0.20,0.18,-0.79,0.03,0.02,0.01
15:13:11.725 1253,0.32,0.19,-0.85,-0.03,0.02,-0.01
15:13:11.745 1254,0.36,0.20,-0.79,-0.00,0.01,-0.01
15:13:11.765 1255,0.24,0.18,-0.75,-0.02,0.04,0.03
15:13:11.785 1256,0.38,0.21,-0.84,0.01,-0.00,-0.01
15:13:11.805 1257,0.32,0.16,-0.73,-0.01,0.01,0.01
15:13:11.825 1258,0.26,0.14,-0.80,-0.01,-0.01,0.00
15:13:11.845 1259,0.30,0.23,-0.84,0.02,0.05,0.03
15:13:11.865 1260,0.33,0.23,-0.75,0.00,0.04,0.02
15:13:11.885 1261,0.30,0.16,-0.81,0.01,0.00,-0.03
15:13:11.905 1262,0.33,0.24,-0.76,-0.02,0.01,-0.02
15:13:11.925 1263,0.25,0.17,-0.81,-0.03,0.03,0.01
15:13:11.945 1264,0.31,0.21,-0.80,0.00,-0.00,-0.00
15:13:11.965 1265,0.23,0.24,-0.78,-0.01,-0.01,-0.01
15:13:11.985 1266,0.29,0.20,-0.79,0.01,0.02,0.02
15:13:12.005 1267,0.25,0.22,-0.90,-0.00,0.00,0.00
15:13:12.025 1268,0.26,0.17,-0.86,0.00,0.00,0.00
15:13:12.045 1269,0.36,0.19,-0.75,-0.03,-0.02,0.02
15:13:12.065 1270,0.35,0.19,-0.81,0.04,-0.03,-0.01
15:13:12.085 1271,0.33,0.16,-0.83,-0.00,0.00,0.03
15:13:12.105 1272,0.25,0.19,-0.87,0.01,0.02,-0.02
15:13:12.125 1273,0.28,0.12,-0.85,-0.02,-0.00,0.01
15:13:12.145 1274,0.36,0.18,-0.90,0.01,0.03,0.03
15:13:12.165 1275,0.31,0.19,-0.81,-0.03,-0.01,-0.03
15:13:12.185 1276,0.42,0.19,-0.83,0.01,-0.02,-0.01
15:13:12.205 1277,0.32,0.19,-0.85,-0.01,-0.00,0.02
15:13:12.225 1278,0.31,0.20,-0.80,0.00,-0.00,0.02
15:13:12.245 1279,0.28,0.22,-0.78,0.01,0.02,-0.00
15:13:12.265 1280,0.31,0.24,-0.70,-0.02,-0.02,-0.01
15:13:12.285 1281,0.29,0.17,-0.88,-0.01,0.03,0.02
15:13:12.305 1282,0.34,0.14,-0.74,0.01,0.04,0.02
15:13:12.325 1283,0.35,0.15,-0.75,0.04,-0.00,-0.02
15:13:12.345 1284,0.26,0.18,-0.84,-0.00,0.02,-0.02
15:13:12.365 1285,0.23,0.18,-0.79,0.01,-0.02,0.00
15:13:12.385 1286,0.21,0.16,-0.82,-0.00,0.02,0.01
15:13:12.405 1287,0.33,0.14,-0.79,0.04,0.02,-0.01
15:13:12.425 1288,0.24,0.18,-0.72,-0.03,0.02,0.01
15:13:12.445 1289,0.19,0.21,-0.77,0.00,-0.00,-0.01
15:13:12.465 1290,0.32,0.23,-0.77,-0.03,-0.06,-0.04
15:13:12.485 1291,0.42,0.17,-0.82,-0.05,-0.01,-0.01
15:13:12.505 1292,0.30,0.18,-0.87,0.01,-0.01,0.00
15:13:12.525 1293,0.34,0.15,-0.81,0.00,-0.02,-0.01
15:13:12.545 1294,0.30,0.20,-0.74,-0.01,0.00,-0.02
15:13:12.565 1295,0.30,0.16,-0.88,-0.00,-0.01,-0.04
15:13:12.585 1296,0.35,0.23,-0.85,0.06,-0.02,-0.01
15:13:12.605 1297,0.29,0.11,-0.79,-0.01,-0.02,0.02
15:13:12.625 1298,0.31,0.18,-0.85,0.01,-0.01,0.03
15:13:12.645 1299,0.32,0.22,-0.84,-0.01,0.02,0.02
15:13:12.665 1300,0.27,0.21,-0.82,0.01,-0.01,-0.02
15:13:12.685 1301,0.35,0.33,-0.87,-0.00,-0.01,-0.02
15:13:12.705 1302,0.29,0.22,-0.85,-0.01,-0.01,0.01
15:13:12.725 1303,0.26,0.15,-0.76,0.04,0.01,0.01
15:13:12.745 1304,0.33,0.20,-0.87,0.02,0.01,0.01
15:13:12.765 1305,0.26,0.11,-0.88,0.00,-0.06,-0.04
15:13:12.785 1306,0.30,0.20,-0.83,-0.05,0.02,-0.02
15:13:12.805 1307,0.30,0.16,-0.76,-0.01,0.03,-0.00
15:13:12.825 1308,0.35,0.25,-0.81,0.05,-0.02,0.01
15:13:12.845 1309,0.32,0.17,-0.82,-0.00,-0.02,0.02
15:13:12.865 1310,0.30,0.19,-0.80,0.02,-0.01,0.00
15:13:12.885 1311,0.34,0.17,-0.89,0.03,-0.02,0.01
15:13:12.905 1312,0.37,0.29,-0.78,0.00,0.00,0.00
15:13:12.925 1313,0.33,0.18,-0.78,-0.02,-0.04,0.01
15:13:12.945 1314,0.30,0.29,-0.82,-0.05,-0.02,0.01
15:13:12.965 1315,0.23,0.24,-0.75,0.01,0.03,0.00
15:13:12.985 1316,0.25,0.22,-0.86,-0.02,-0.02,-0.01
15:13:13.005 1317,0.28,0.22,-0.74,0.00,0.02,0.00
15:13:13.025 1318,0.27,0.22,-0.79,-0.02,0.01,0.01
15:13:13.045 1319,0.29,0.10,-0.82,-0.01,-0.04,0.01
15:13:13.065 1320,0.30,0.19,-0.80,0.00,0.01,0.01
15:13:13.085 1321,0.33,0.24,-0.81,0.01,-0.00,0.03
15:13:13.105 1322,0.30,0.20,-0.74,-0.02,-0.01,0.01
15:13:13.125 1323,0.32,0.13,-0.85,0.02,0.00,-0.01
15:13:13.145 1324,0.30,0.20,-0.84,-0.01,0.01,0.02
15:13:13.165 1325,0.20,0.29,-0.75,-0.03,0.01,-0.03
15:13:13.185 1326,0.25,0.26,-0.83,-0.00,0.02,-0.02
15:13:13.205 1327,0.29,0.20,-0.75,0.00,0.01,0.01
15:13:13.225 1328,0.24,0.25,-0.72,0.00,-0.03,0.01
15:13:13.245 1329,0.33,0.18,-0.82,0.03,-0.01,-0.02
15:13:13.265 1330,0.38,0.11,-0.77,-0.00,0.06,-0.01
15:13:13.285 1331,0.36,0.15,-0.86,-0.00,0.01,-0.01
15:13:13.305 1332,0.29,0.28,-0.76,-0.02,0.05,-0.01
15:13:13.325 1333,0.37,0.19,-0.79,0.02,0.03,0.02
15:13:13.345 1334,0.31,0.19,-0.78,0.00,0.00,0.01
15:13:13.365 1335,0.28,0.19,-0.83,-0.01,0.01,-0.00
15:13:13.385 1336,0.27,0.30,-0.88,-0.04,-0.00,-0.01
15:13:13.405 1337,0.28,0.28,-0.77,0.03,-0.03,-0.03
15:13:13.425 1338,0.28,0.31,-0.90,-0.02,0.00,0.03
15:13:13.445 1339,0.31,0.19,-0.82,-0.01,0.02,0.01
15:13:13.465 1340,0.31,0.21,-0.75,0.01,-0.01,-0.01
15:13:13.485 1341,0.30,0.12,-0.79,-0.02,0.01,0.01
15:13:13.505 1342,0.32,0.27,-0.70,-0.03,0.02,-0.00
15:13:13.525 1343,0.36,0.14,-0.75,-0.04,-0.02,-0.01
15:13:13.545 1344,0.35,0.21,-0.83,0.01,-0.01,0.01
15:13:13.565 1345,0.23,0.15,-0.80,-0.01,-0.02,-0.01
15:13:13.585 1346,0.17,0.17,-0.80,0.06,-0.02,-0.01
15:13:13.605 1347,0.35,0.16,-0.88,-0.02,-0.03,0.00
15:13:13.625 1348,0.23,0.17,-0.85,-0.02,-0.02,-0.01
15:13:13.645 1349,0.29,0.17,-0.83,-0.01,0.03,0.01
15:13:13.665 1350,0.24,0.17,-0.90,0.00,-0.02,0.04
15:13:13.685 1351,0.21,0.24,-0.80,-0.01,0.00,-0.02
15:13:13.705 1352,0.33,0.14,-0.81,0.01,-0.01,-0.03
15:13:13.725 1353,0.34,0.21,-0.88,-0.02,0.02,-0.04
15:13:13.745 1354,0.27,0.26,-0.78,-0.03,0.03,-0.00
15:13:13.765 1355,0.17,0.17,-0.76,-0.04,0.02,-0.01
15:13:13.785 1356,0.27,0.16,-0.79,-0.04,0.01,0.00
15:13:13.805 1357,0.32,0.19,-0.82,-0.01,-0.00,0.00
15:13:13.825 1358,0.23,0.26,-0.77,-0.01,-0.02,-0.03
15:13:13.845 1359,0.31,0.21,-0.77,-0.01,0.04,-0.04
15:13:13.865 1360,0.30,0.17,-0.78,0.02,-0.02,0.01
15:13:13.885 1361,0.33,0.22,-0.84,0.02,0.01,0.00
15:13:13.905 1362,0.31,0.14,-0.79,-0.01,0.02,-0.01
15:13:13.925 1363,0.25,0.23,-0.74,-0.04,-0.01,-0.03
15:13:13.945 1364,0.36,0.22,-0.83,-0.01,0.02,0.01
15:13:13.965 1365,0.29,0.18,-0.70,-0.01,0.02,0.03
15:13:13.985 1366,0.30,0.16,-0.83,-0.01,0.03,0.01
15:13:14.005 1367,0.25,0.16,-0.80,-0.01,-0.01,-0.02
15:13:14.025 1368,0.28,0.23,-0.83,-0.01,-0.03,0.00
15:13:14.045 1369,0.26,0.26,-0.79,-0.01,-0.01,-0.03
15:13:14.065 1370,0.29,0.17,-0.89,-0.01,0.00,0.02
15:13:14.085 1371,0.39,0.22,-0.83,0.00,0.00,0.00
15:13:14.105 1372,0.23,0.10,-0.85,0.01,-0.01,-0.04
15:13:14.125 1373,0.22,0.17,-0.79,-0.02,-0.04,-0.01
15:13:14.145 1374,0.37,0.20,-0.75,0.03,0.01,0.01
15:13:14.165 1375,0.29,0.15,-0.77,-0.02,0.04,-0.01
15:13:14.185 1376,0.27,0.15,-0.92,-0.03,0.01,-0.01
15:13:14.205 1377,0.35,0.17,-0.70,0.01,0.01,-0.02
15:13:14.225 1378,0.27,0.21,-0.79,-0.02,0.01,0.01
15:13:14.245 1379,0.39,0.19,-0.84,0.01,0.01,-0.01
15:13:14.265 1380,0.33,0.09,-0.79,-0.05,0.02,-0.04
15:13:14.285 1381,0.28,0.09,-0.79,0.03,0.01,-0.01
15:13:14.305 1382,0.41,0.17,-0.83,0.01,-0.01,0.02
15:13:14.325 1383,0.27,0.22,-0.79,-0.03,-0.02,-0.01
15:13:14.345 1384,0.34,0.06,-0.83,-0.03,-0.00,0.03
15:13:14.365 1385,0.31,0.18,-0.82,0.03,0.01,0.01
15:13:14.385 1386,0.37,0.17,-0.83,-0.01,-0.01,0.01
15:13:14.405 1387,0.38,0.27,-0.87,-0.02,0.01,-0.00
15:13:14.425 1388,0.30,0.18,-0.79,-0.05,0.01,-0.00
15:13:14.445 1389,0.26,0.22,-0.77,-0.01,0.02,-0.01
15:13:14.465 1390,0.32,0.21,-0.77,-0.00,0.03,-0.01
15:13:14.485 1391,0.27,0.09,-0.76,0.01,0.00,0.01
15:13:14.505 1392,0.40,0.24,-0.78,-0.03,-0.03,-0.02
15:13:14.525 1393,0.31,0.21,-0.83,-0.03,-0.01,-0.02
15:13:14.545 1394,0.28,0.23,-0.76,0.01,0.00,-0.02
15:13:14.565 1395,0.31,0.40,-0.87,0.02,-0.04,0.04
15:13:14.585 1396,0.23,0.10,-0.85,-0.03,0.03,0.01
15:13:14.605 1397,0.25,0.29,-0.85,0.02,0.00,0.01
15:13:14.625 1398,0.36,0.19,-0.75,0.00,0.01,-0.02
15:13:14.645 1399,0.27,0.21,-0.75,0.02,0.03,0.01
15:13:14.665 1400,0.25,0.20,-0.78,-0.00,-0.01,-0.00
15:13:14.685 1401,0.33,0.18,-0.75,-0.05,0.01,0.00
15:13:14.705 1402,0.36,0.17,-0.84,-0.00,-0.00,-0.02
15:13:14.725 1403,0.34,0.22,-0.78,0.02,-0.00,0.00
15:13:14.745 1404,0.35,0.12,-0.81,-0.02,-0.02,-0.01
15:13:14.765 1405,0.26,0.24,-0.76,-0.01,0.03,-0.02
15:13:14.785 1406,0.23,0.18,-0.81,-0.00,-0.01,0.01
15:13:14.805 1407,0.38,0.14,-0.82,-0.06,0.01,-0.03
15:13:14.825 1408,0.28,0.18,-0.77,0.03,-0.04,0.01
15:13:14.845 1409,0.29,0.26,-0.76,-0.02,0.02,0.01
15:13:14.865 1410,0.37,0.17,-0.83,0.01,0.02,-0.02
15:13:14.885 1411,0.33,0.22,-0.80,-0.00,0.00,-0.02
15:13:14.905 1412,0.32,0.16,-0.85,0.03,-0.00,-0.00
15:13:14.925 1413,0.41,0.24,-0.92,0.01,0.01,0.01
15:13:14.945 1414,0.27,0.23,-0.79,-0.00,0.05,-0.00
15:13:14.965 1415,0.35,0.29,-0.77,-0.02,-0.04,0.01
15:13:14.985 1416,0.30,0.19,-0.79,0.02,0.02,0.04
15:13:15.005 1417,0.31,0.23,-0.90,-0.04,-0.02,-0.01
15:13:15.025 1418,0.38,0.20,-0.82,0.01,-0.00,-0.03
15:13:15.045 1419,0.33,0.26,-0.91,-0.02,-0.00,0.02
15:13:15.065 1420,0.33,0.16,-0.73,0.03,-0.01,0.03
15:13:15.085 1421,0.35,0.24,-0.85,0.00,-0.00,0.01
15:13:15.105 1422,0.28,0.19,-0.74,0.01,-0.02,-0.02
15:13:15.125 1423,0.26,0.20,-0.75,0.00,0.02,-0.00
15:13:15.145 1424,0.25,0.20,-0.85,-0.04,-0.04,-0.02
15:13:15.165 1425,0.20,0.21,-0.86,-0.02,0.01,0.01
15:13:15.185 1426,0.40,0.19,-0.78,0.01,-0.01,-0.03
15:13:15.205 1427,0.24,0.21,-0.84,0.00,-0.02,-0.01
15:13:15.225 1428,0.29,0.28,-0.79,0.02,0.00,-0.02
15:13:15.245 1429,0.29,0.25,-0.82,0.01,-0.03,0.00
15:13:15.265 1430,0.32,0.24,-0.89,-0.02,0.00,-0.01
15:13:15.285 1431,0.34,0.18,-0.91,-0.02,-0.03,0.00
15:13:15.305 1432,0.34,0.16,-0.79,0.00,0.01,0.00
15:13:15.325 1433,0.27,0.25,-0.83,-0.05,-0.02,-0.02
15:13:15.345 1434,0.29,0.24,-0.83,0.03,-0.01,0.01
15:13:15.365 1435,0.31,0.27,-0.77,0.01,0.01,-0.00
15:13:15.385 1436,0.29,0.17,-0.74,0.02,-0.02,-0.02
15:13:15.405 1437,0.38,0.19,-0.81,-0.03,-0.00,0.04
15:13:15.425 1438,0.32,0.12,-0.82,0.02,-0.03,0.01
15:13:15.445 1439,0.34,0.18,-0.77,0.04,0.01,-0.00
15:13:15.465 1440,0.33,0.25,-0.87,-0.03,0.04,0.03
15:13:15.485 1441,0.36,0.18,-0.79,0.02,0.06,0.04
15:13:15.505 1442,0.31,0.23,-0.77,0.00,0.00,-0.00
15:13:15.525 1443,0.24,0.19,-0.77,-0.03,0.02,0.01
15:13:15.545 1444,0.32,0.22,-0.90,0.01,-0.04,-0.02
15:13:15.565 1445,0.27,0.14,-0.84,0.02,0.03,-0.00
15:13:15.585 1446,0.27,0.20,-0.84,-0.01,0.02,-0.00
15:13:15.605 1447,0.33,0.05,-0.80,0.02,-0.01,0.00
15:13:15.625 1448,0.36,0.19,-0.78,-0.03,0.02,0.01
15:13:15.645 1449,0.30,0.12,-0.73,-0.03,-0.01,0.01
15:13:15.665 1450,0.32,0.26,-0.82,0.00,-0.01,0.00
15:13:15.685 1451,0.39,0.24,-0.82,0.00,0.01,-0.02
15:13:15.705 1452,0.31,0.22,-0.74,-0.01,-0.02,-0.02
15:13:15.725 1453,0.43,0.28,-0.79,0.02,0.02,-0.01
15:13:15.745 1454,0.33,0.15,-0.74,0.01,-0.02,-0.01
15:13:15.765 1455,0.21,0.29,-0.79,0.02,-0.02,0.02
15:13:15.785 1456,0.34,0.25,-0.86,-0.00,-0.02,-0.02
15:13:15.805 1457,0.32,0.19,-0.87,0.01,0.02,-0.01
15:13:15.825 1458,0.36,0.26,-0.88,-0.01,-0.01,0.02
15:13:15.845 1459,0.33,0.14,-0.77,0.04,-0.03,-0.01
15:13:15.865 1460,0.29,0.16,-0.74,-0.02,-0.01,0.01
15:13:15.885 1461,0.24,0.17,-0.71,0.04,-0.00,-0.00
15:13:15.905 1462,0.29,0.17,-0.76,0.00,-0.02,0.01
15:13:15.925 1463,0.26,0.15,-0.74,-0.03,-0.02,-0.00
15:13:15.945 1464,0.27,0.26,-0.83,0.03,0.04,0.01
15:13:15.965 1465,0.33,0.19,-0.86,0.00,-0.02,-0.03
15:13:15.985 1466,0.38,0.22,-0.76,0.02,-0.01,-0.01
15:13:16.005 1467,0.32,0.17,-0.78,0.02,-0.01,0.01
15:13:16.025 1468,0.24,0.11,-0.79,0.01,-0.01,0.01
15:13:16.045 1469,0.32,0.21,-0.78,-0.01,0.01,0.03
15:13:16.065 1470,0.36,0.10,-0.78,0.02,0.02,-0.01
15:13:16.085 1471,0.27,0.20,-0.74,0.00,-0.01,0.03
15:13:16.105 1472,0.29,0.13,-0.74,0.01,-0.02,-0.01
15:13:16.125 1473,0.30,0.30,-0.77,-0.04,0.03,0.03
15:13:16.145 1474,0.26,0.25,-0.76,0.01,-0.00,0.02
15:13:16.165 1475,0.33,0.21,-0.77,-0.01,0.03,-0.02
15:13:16.185 1476,0.29,0.26,-0.82,0.03,-0.04,0.01
15:13:16.205 1477,0.32,0.16,-0.76,0.01,0.00,-0.00
15:13:16.225 1478,0.26,0.23,-0.87,0.00,0.04,0.01
15:13:16.245 1479,0.28,0.21,-0.75,0.01,-0.01,-0.00
15:13:16.265 1480,0.34,0.21,-0.86,-0.02,-0.00,-0.01
15:13:16.285 1481,0.28,0.26,-0.79,0.03,0.01,0.03
15:13:16.305 1482,0.39,0.24,-0.84,0.04,-0.01,-0.00
15:13:16.325 1483,0.28,0.21,-0.77,0.01,-0.01,0.02
15:13:16.345 1484,0.31,0.12,-0.80,0.03,-0.01,-0.00
15:13:16.365 1485,0.35,0.15,-0.88,-0.01,-0.01,0.03
15:13:16.385 1486,0.23,0.19,-0.78,-0.02,0.02,-0.01
15:13:16.405 1487,0.21,0.20,-0.83,0.00,0.01,-0.01
15:13:16.425 1488,0.22,0.14,-0.76,0.01,0.01,0.03
15:13:16.445 1489,0.36,0.32,-0.80,-0.01,0.02,-0.01
15:13:16.465 1490,0.27,0.28,-0.78,0.01,-0.01,0.03
15:13:16.485 1491,0.43,0.23,-0.85,0.01,-0.02,0.02
15:13:16.505 1492,0.27,0.20,-0.83,-0.02,-0.01,-0.00
15:13:16.525 1493,0.31,0.19,-0.82,0.01,0.00,-0.04
15:13:16.545 1494,0.38,0.15,-0.76,0.02,-0.02,-0.00
15:13:16.565 1495,0.40,0.20,-0.72,0.00,-0.01,0.00
15:13:16.585 1496,0.40,0.21,-0.84,0.02,-0.01,0.02
15:13:16.605 1497,0.36,0.14,-0.75,-0.02,0.04,0.03
15:13:16.625 1498,0.35,0.22,-0.91,0.01,-0.06,-0.01
15:13:16.645 1499,0.33,0.19,-0.86,-0.02,-0.00,0.02
